id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,station_lat,station_long,station_name,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.cross_street,location.formatted_address,location.locality,location.postcode,location.region,geocodes.drop_off.latitude,geocodes.drop_off.longitude,location.address_extended,geocodes.front_door.latitude,geocodes.front_door.longitude
XWoNSqocaYwNgFZmoVlEKw,le-bordelais-montréal,Le Bordelais,https://s3-media3.fl.yelpcdn.com/bphoto/2R6U9OwEiBUUZ9_XSq_A5A/o.jpg,False,https://www.yelp.com/biz/le-bordelais-montr%C3%A9al?adjust_creative=BolX2q2f3YTuculokD_PGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BolX2q2f3YTuculokD_PGw,5.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",6.0,[],,15143373540.0,+1 514-337-3540,1092.0356202139494,45.54602,-73.69667,1000 Boulevard Gouin O,,,Montreal,H3L 1K9,CA,QC,"['1000 Boulevard Gouin O', 'Montreal, QC H3L 1K9', 'Canada']",45.55233742797057,-73.70748996734619,Legrand / Cartier,,,,,,,,,,,,,,,
lC2KUwVMAWpdscva3DZWKw,falafel-blvd-laval,Falafel Blvd,https://s3-media1.fl.yelpcdn.com/bphoto/AIV_rwUQKl5kNdov18Mlmw/o.jpg,False,https://www.yelp.com/biz/falafel-blvd-laval?adjust_creative=BolX2q2f3YTuculokD_PGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BolX2q2f3YTuculokD_PGw,2.0,"[{'alias': 'falafel', 'title': 'Falafel'}]",6.0,[],,15148851285.0,+1 514-885-1285,405.0299329671012,45.55019149751273,-73.71169304616959,387 Boulevard Cartier O,,,Laval,H7N 2K6,CA,QC,"['387 Boulevard Cartier O', 'Laval, QC H7N 2K6', 'Canada']",45.55233742797057,-73.70748996734619,Legrand / Cartier,,,,,,,,,,,,,,,
MwPH41_5UC63nqOWkVTvug,chez-smoothzi-montréal,Chez Smoothzi,,False,https://www.yelp.com/biz/chez-smoothzi-montr%C3%A9al?adjust_creative=4AYHKPq3dEBTFlcXecT-WA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4AYHKPq3dEBTFlcXecT-WA,1.0,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",6.0,[],,15143030390.0,+1 514-303-0390,508.36867239610586,45.63475531514387,-73.5941809,7901 Avenue André Ampère,,,Montreal,H1E 3N1,CA,QC,"['7901 Avenue André Ampère', 'Montreal, QC H1E 3N1', 'Canada']",45.6391233,-73.5961118,Parc Armand-Bombardier (Perras / Armand-Bombardier),,,,,,,,,,,,,,,
_WYVL9Hdy5wH2NI0qwnQxA,rouge-boeuf-vieux-longueuil,Rouge Boeuf,https://s3-media3.fl.yelpcdn.com/bphoto/Ut7GqWX_65istB33O7xyvw/o.jpg,False,https://www.yelp.com/biz/rouge-boeuf-vieux-longueuil?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,2.0,"[{'alias': 'steak', 'title': 'Steakhouses'}]",6.0,[],,15148751777.0,+1 514-875-1777,251.3730408904468,45.5376816,-73.510498,217 Rue St-charles,,,Vieux Longueuil,J4H 1E1,CA,QC,"['217 Rue St-charles', 'Vieux Longueuil, QC J4H 1E1', 'Canada']",45.53638893500808,-73.51245582103729,St-Sylvestre / St-Charles,,,,,,,,,,,,,,,
biaz9tkR-DoWGfT2Ip9i2A,lanterne-longueuil,Lanterne,https://s3-media4.fl.yelpcdn.com/bphoto/MWrlr9SrpuAFN2dC_8b_eg/o.jpg,False,https://www.yelp.com/biz/lanterne-longueuil?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,14.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",6.0,[],$$,14503323772.0,+1 450-332-3772,331.329885840378,45.53872,-73.50997,165 Rue St-Charles Ouest,,,Longueuil,J4H,CA,QC,"['165 Rue St-Charles Ouest', 'Longueuil, QC J4H', 'Canada']",45.53638893500808,-73.51245582103729,St-Sylvestre / St-Charles,,,,,,,,,,,,,,,
y8nabFGMzPOOgYUhfHkA9g,küto-longueuil,Küto,https://s3-media2.fl.yelpcdn.com/bphoto/9lOzB4vvjWUFMbOjZX1YYw/o.jpg,False,https://www.yelp.com/biz/k%C3%BCto-longueuil?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,7.0,"[{'alias': 'international', 'title': 'International'}]",6.0,[],,14503967707.0,+1 450-396-7707,39.5020194068371,45.5368,-73.51261,353 Rue Saint-Charles O,,,Longueuil,J4H 1E7,CA,QC,"['353 Rue Saint-Charles O', 'Longueuil, QC J4H 1E7', 'Canada']",45.53638893500808,-73.51245582103729,St-Sylvestre / St-Charles,,,,,,,,,,,,,,,
xGwzM6O_kU8La3RH5WRDjA,georges-sous-marin-et-pizza-laval,Georges Sous-Marin et Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/LUGaGfe9s3G-Am3TM62jDA/o.jpg,False,https://www.yelp.com/biz/georges-sous-marin-et-pizza-laval?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,1.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",6.0,[],$$,14506298000.0,+1 450-629-8000,906.7287235526644,45.566413,-73.701678,255 Boulevard de la Concorde O,,,Laval,H7N 5T1,CA,QC,"['255 Boulevard de la Concorde O', 'Laval, QC H7N 5T1', 'Canada']",45.56223427759079,-73.69167619946893,Parc St-Claude (8e rue / 7e avenue),,,,,,,,,,,,,,,
RkUBVES_7VoYFEgg2QsOlQ,copains-gourmands-longueuil-4,Copains Gourmands,,False,https://www.yelp.com/biz/copains-gourmands-longueuil-4?adjust_creative=BolX2q2f3YTuculokD_PGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BolX2q2f3YTuculokD_PGw,1.0,"[{'alias': 'french', 'title': 'French'}]",6.0,[],,14509281433.0,+1 450-928-1433,176.71311384099008,45.538508,-73.510024,181 Rue Saint-Charles O,,,Longueuil,J4H 1S4,CA,QC,"['181 Rue Saint-Charles O', 'Longueuil, QC J4H 1S4', 'Canada']",45.539824,-73.508752,St-Charles / Grant,,,,,,,,,,,,,,,
SIyOEt8AUSonAqTFToZasA,toto-pizzeria-lachine,Toto Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/VJ737KEcEBJbNdiOq2Usow/o.jpg,False,https://www.yelp.com/biz/toto-pizzeria-lachine?adjust_creative=4AYHKPq3dEBTFlcXecT-WA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4AYHKPq3dEBTFlcXecT-WA,9.0,"[{'alias': 'pizza', 'title': 'Pizza'}]",6.0,[],$$,15146341011.0,+1 514-634-1011,671.21934443787,45.435079,-73.676358,1380 Rue Notre-Dame,,,Lachine,H8S 2C8,CA,QC,"['1380 Rue Notre-Dame', 'Lachine, QC H8S 2C8', 'Canada']",45.43993803436114,-73.68146234754022,St-Antoine / 19e avenue,,,,,,,,,,,,,,,
ZcMRFFuvFt5gH2hdnpyigg,o-fuzion-montréal,O Fuzion,https://s3-media1.fl.yelpcdn.com/bphoto/q1Lbd2IcL9KHv4xu2zjpeg/o.jpg,False,https://www.yelp.com/biz/o-fuzion-montr%C3%A9al?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,8.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'thai', 'title': 'Thai'}]",6.0,[],,15147271889.0,+1 514-727-1889,256.59201873914856,45.5500407669574,-73.5829375684261,2862 Boulevard Rosemont,,,Montreal,H1Y 1L7,CA,QC,"['2862 Boulevard Rosemont', 'Montreal, QC H1Y 1L7', 'Canada']",45.54800352985515,-73.58138993382454,3e avenue / Holt,,,,,,,,,,,,,,,
2nGab5EU6uEmhlI_ovplOw,ristorante-portovino-brossard,Ristorante Portovino,https://s3-media2.fl.yelpcdn.com/bphoto/2oPDOpaGHxB0mv7IH7cJ7Q/o.jpg,False,https://www.yelp.com/biz/ristorante-portovino-brossard?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,30.0,"[{'alias': 'italian', 'title': 'Italian'}]",6.0,[],$$$,14504458716.0,+1 450-445-8716,993.8251146682204,45.70174315831,-73.6425697988231,8940 Boulevard Leduc,Unit 30,,Brossard,J4Y 0G4,CA,QC,"['8940 Boulevard Leduc', 'Unit 30', 'Brossard, QC J4Y 0G4', 'Canada']",45.69781503750367,-73.65406465532033,Terminus de bus EXO (Côte de Terrebonne),,,,,,,,,,,,,,,
nMK88o5qijYTFi2WjqcIZQ,buona-sera-montréal-nord,Buona Sera,https://s3-media4.fl.yelpcdn.com/bphoto/xSBN99uHM9lC-Qk-wkTRNw/o.jpg,False,https://www.yelp.com/biz/buona-sera-montr%C3%A9al-nord?adjust_creative=4AYHKPq3dEBTFlcXecT-WA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4AYHKPq3dEBTFlcXecT-WA,5.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",6.0,[],$$,15143257757.0,+1 514-325-7757,237.91244037234551,45.6049978712642,-73.626288317674,5337 Boulevard Henri-Bourassa Est,,,Montréal-Nord,H1G 2T1,CA,QC,"['5337 Boulevard Henri-Bourassa Est', 'Montréal-Nord, QC H1G 2T1', 'Canada']",45.6062348,-73.6287838,Parc St-Laurent (Salk / Thomas-Chapais),,,,,,,,,,,,,,,
NWTk1luhjzbMOLrRK7uuxw,madiva-terrebonne,Madiva,https://s3-media4.fl.yelpcdn.com/bphoto/eAICBu7BLX4QAx-dEPVotw/o.jpg,False,https://www.yelp.com/biz/madiva-terrebonne?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,1.0,"[{'alias': 'italian', 'title': 'Italian'}]",6.0,[],,14503261230.0,+1 450-326-1230,552.9171320275868,45.7001607,-73.6484243,1253 Boulevard des Seigneurs,,,Terrebonne,J6W 4P7,CA,QC,"['1253 Boulevard des Seigneurs', 'Terrebonne, QC J6W 4P7', 'Canada']",45.69781503750367,-73.65406465532033,Terminus de bus EXO (Côte de Terrebonne),,,,,,,,,,,,,,,
rT8eaLQKtosMtfopF_WTHg,wendys-laval-2,Wendy's,https://s3-media2.fl.yelpcdn.com/bphoto/Xrl6rxx5HXeoLT-efoBZaQ/o.jpg,False,https://www.yelp.com/biz/wendys-laval-2?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,8.0,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",6.0,[],$,14506694384.0,+1 450-669-4384,1045.6175693221232,45.5824531,-73.7038414,122 St. Martin Blvd.,,,Laval,H7M 3Y8,CA,QC,"['122 St. Martin Blvd.', 'Laval, QC H7M 3Y8', 'Canada']",45.58470514858118,-73.71925413608551,Mexico / Valois,,,,,,,,,,,,,,,
zRv1lLShHlHXU7D-uftPow,thaï-express-terrebonne-terrebonne,Thaï Express- Terrebonne,https://s3-media3.fl.yelpcdn.com/bphoto/3wHz0IwiRctibn9IyRCIEw/o.jpg,False,https://www.yelp.com/biz/tha%C3%AF-express-terrebonne-terrebonne?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,1.0,"[{'alias': 'thai', 'title': 'Thai'}]",6.0,[],,14504718424.0,+1 450-471-8424,812.9055532256201,45.7044017,-73.6495229,1352 Boulevard Moody,,,Terrebonne,J6W 3K9,CA,QC,"['1352 Boulevard Moody', 'Terrebonne, QC J6W 3K9', 'Canada']",45.69781503750367,-73.65406465532033,Terminus de bus EXO (Côte de Terrebonne),,,,,,,,,,,,,,,
Qs1CRiq2OUhdUdOPGJ0WjA,restaurant-la-flamberge-montréal-nord-montreal-nord-2,Restaurant La Flamberge Montréal Nord,https://s3-media1.fl.yelpcdn.com/bphoto/ZcY4iBo71abD5UEEP6j-1w/o.jpg,False,https://www.yelp.com/biz/restaurant-la-flamberge-montr%C3%A9al-nord-montreal-nord-2?adjust_creative=4AYHKPq3dEBTFlcXecT-WA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4AYHKPq3dEBTFlcXecT-WA,4.0,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",6.0,[],$$,15148520642.0,+1 514-852-0642,610.705417641709,45.6053522904522,-73.6210352083487,5600 Henri-Bourassa Boul E,,,Montreal-Nord,H1G 2T3,CA,QC,"['5600 Henri-Bourassa Boul E', 'Montreal-Nord, QC H1G 2T3', 'Canada']",45.6062348,-73.6287838,Parc St-Laurent (Salk / Thomas-Chapais),,,,,,,,,,,,,,,
pgSgmOpX2apPcMCfks5ulw,umi-sushi-verdun,Umi Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/XBjN0ekAZisnilMuqos_XQ/o.jpg,False,https://www.yelp.com/biz/umi-sushi-verdun?adjust_creative=4AYHKPq3dEBTFlcXecT-WA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4AYHKPq3dEBTFlcXecT-WA,16.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",6.0,[],$$$,15147698288.0,+1 514-769-8288,92.85608338091774,45.467604,-73.5416,38 Place du Commerce,Suite 9,,Verdun,H3E 1T8,CA,QC,"['38 Place du Commerce', 'Suite 9', 'Verdun, QC H3E 1T8', 'Canada']",45.46714,-73.54259,Place du Commerce,,,,,,,,,,,,,,,
o5TIjjMUIGc0hGcOtWguQA,sushi-japango-montréal-2,Sushi Japango,https://s3-media1.fl.yelpcdn.com/bphoto/da1SNXB1XOgcMia48d8efA/o.jpg,False,https://www.yelp.com/biz/sushi-japango-montr%C3%A9al-2?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,3.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",6.0,[],,15143880808.0,+1 514-388-0808,1154.3143109468267,45.5540499,-73.66929,431 Henri-Bourassa Boul E,,,Montreal,H3L 1C5,CA,QC,"['431 Henri-Bourassa Boul E', 'Montreal, QC H3L 1C5', 'Canada']",45.56007440937141,-73.68125259876251,Métro Cartier,,,,,,,,,,,,,,,
MIwZFWqm8jytQ0Or01EWkQ,tandoori-mahal-montréal-2,Tandoori Mahal,https://s3-media1.fl.yelpcdn.com/bphoto/7PDhVvaF5pdmTA6hvf2Xjg/o.jpg,False,https://www.yelp.com/biz/tandoori-mahal-montr%C3%A9al-2?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,9.0,"[{'alias': 'indpak', 'title': 'Indian'}]",6.0,[],,15142732383.0,+1 514-273-2383,110.55466795033924,45.54268,-73.60723,1263 Rue Bélanger,,,Montreal,H2S 1J1,CA,QC,"['1263 Rue Bélanger', 'Montreal, QC H2S 1J1', 'Canada']",45.54166959576632,-73.60760450363159,de la Roche / Bélanger,,,,,,,,,,,,,,,
TxRsQosCSfwSYa-msdbCvg,le-cercle-hec-montréal,Le Cercle HEC,https://s3-media4.fl.yelpcdn.com/bphoto/8qXOZtwDnSwIH7j34ZxhDg/o.jpg,False,https://www.yelp.com/biz/le-cercle-hec-montr%C3%A9al?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,1.0,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",6.0,[],,15143407170.0,+1 514-340-7170,194.64319392632268,45.503191,-73.620683,3000 Chemin de la Côte-Sainte-Catherine,,,Montreal,H3T 2A7,CA,QC,"['3000 Chemin de la Côte-Sainte-Catherine', 'Montreal, QC H3T 2A7', 'Canada']",45.50363996257211,-73.6182689666748,Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),,,,,,,,,,,,,,,
ExX6yi399m30ih8yI_crJw,crème-café-montréal,Crème Café,https://s3-media1.fl.yelpcdn.com/bphoto/nAyNPpsCy5d2rPqGQeRRfg/o.jpg,False,https://www.yelp.com/biz/cr%C3%A8me-caf%C3%A9-montr%C3%A9al?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,6.0,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",6.0,[],$$,15143632581.0,+1 514-363-2581,516.8081417560694,45.4285127,-73.5947357,1 8e Avenue,,,Montreal,H8P 1Y5,CA,QC,"['1 8e Avenue', 'Montreal, QC H8P 1Y5', 'Canada']",45.43289463113104,-73.59685689210892,2e avenue / Centrale,,,,,,,,,,,,,,,
uNKc0RnUClv-Nk6pU34QXw,nouveau-maison-foo-lam-montréal,Nouveau Maison Foo Lam,https://s3-media1.fl.yelpcdn.com/bphoto/ypSLdIYF03PBRv8wGL8Dxg/o.jpg,False,https://www.yelp.com/biz/nouveau-maison-foo-lam-montr%C3%A9al?adjust_creative=BolX2q2f3YTuculokD_PGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BolX2q2f3YTuculokD_PGw,25.0,"[{'alias': 'dimsum', 'title': 'Dim Sum'}]",6.0,[],$$,15143837878.0,+1 514-383-7878,851.452186314943,45.533455,-73.65889,9394 Boulevard de l'Acadie,,,Montreal,H4N,CA,QC,"[""9394 Boulevard de l'Acadie"", 'Montreal, QC H4N', 'Canada']",45.540105018786974,-73.65347027778625,Chabanel / Tolhurst,,,,,,,,,,,,,,,
J_7zmEScNnnxHZ4RfIpLxA,bistro-du-marché-montréal,Bistro du Marché,https://s3-media4.fl.yelpcdn.com/bphoto/VOLYDAiqZ0l0zvcoJP1mnQ/o.jpg,False,https://www.yelp.com/biz/bistro-du-march%C3%A9-montr%C3%A9al?adjust_creative=BolX2q2f3YTuculokD_PGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BolX2q2f3YTuculokD_PGw,7.0,"[{'alias': 'bistros', 'title': 'Bistros'}]",6.0,[],$$,15143890376.0,+1 514-389-0376,813.2003453433579,45.5333844402601,-73.6493527750153,905 Rue du Marché-Central,,,Montreal,H4N 1K2,CA,QC,"['905 Rue du Marché-Central', 'Montreal, QC H4N 1K2', 'Canada']",45.540105018786974,-73.65347027778625,Chabanel / Tolhurst,,,,,,,,,,,,,,,
_muSWnFtcPcE6H21gmDCig,brasserie-ludique-folklore-boucherville,Brasserie Ludique Folklore,,False,https://www.yelp.com/biz/brasserie-ludique-folklore-boucherville?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,1.0,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",6.0,[],,14509069996.0,+1 450-906-9996,545.4228698550343,45.61165,-73.45618,540 Boulevard Marie-Victorin,,,Boucherville,J4B 1W9,CA,QC,"['540 Boulevard Marie-Victorin', 'Boucherville, QC J4B 1W9', 'Canada']",45.60671804224378,-73.45692034810781,Quai Yvon-Julien (Marie-Victorin / de Montarville),,,,,,,,,,,,,,,
6MNuUiNG3a1QlCMEREOPjw,chez-marcus-montréal,Chez Marcus,https://s3-media1.fl.yelpcdn.com/bphoto/wEQMbcId7XrbrfEqWyQSsg/o.jpg,False,https://www.yelp.com/biz/chez-marcus-montr%C3%A9al?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,1.0,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]",6.0,[],,,,80.99428861443866,45.55284,-73.56473,4835 Rue de Chambly,,,Montreal,H1X 3P4,CA,QC,"['4835 Rue de Chambly', 'Montreal, QC H1X 3P4', 'Canada']",45.55293611277267,-73.56577143073082,16e avenue / St-Joseph,,,,,,,,,,,,,,,
lHdfE_CktUMW_UfxmcUb5Q,towne380-laval,Towne380,https://s3-media1.fl.yelpcdn.com/bphoto/l0b2iUo03i4aI4PXpyEyfA/o.jpg,False,https://www.yelp.com/biz/towne380-laval?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,12.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",6.0,[],$$$,14506688696.0,+1 450-668-8696,983.374534899364,45.57734,-73.71044,380 Boulevard Saint-Martin Ouest,,,Laval,H7M 3Y8,CA,QC,"['380 Boulevard Saint-Martin Ouest', 'Laval, QC H7M 3Y8', 'Canada']",45.56933906192115,-73.70472729206085,11e avenue / du Souvenir,,,,,,,,,,,,,,,
XMogS2WoCm8aErnDWJtc1Q,hollé-pizza-montréal,Hollé Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/YWHmVvZcJlI7NaWPIME4rA/o.jpg,False,https://www.yelp.com/biz/holl%C3%A9-pizza-montr%C3%A9al?adjust_creative=4AYHKPq3dEBTFlcXecT-WA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4AYHKPq3dEBTFlcXecT-WA,1.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'poutineries', 'title': 'Poutineries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",6.0,[],,15149037900.0,+1 514-903-7900,573.3795195275037,45.56532,-73.64818,1799 Rue Sauvé E,,,Montreal,H2C 3H2,CA,QC,"['1799 Rue Sauvé E', 'Montreal, QC H2C 3H2', 'Canada']",45.566869345371856,-73.64101678133011,Champdoré / de Lorimier,,,,,,,,,,,,,,,
KoGongsLekDUoh_W5DZ0-g,restaurant-sunshine-montréal,Restaurant Sunshine,https://s3-media3.fl.yelpcdn.com/bphoto/x9GxYFg3tC5YK8JrtmeQeA/o.jpg,False,https://www.yelp.com/biz/restaurant-sunshine-montr%C3%A9al?adjust_creative=4AYHKPq3dEBTFlcXecT-WA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4AYHKPq3dEBTFlcXecT-WA,1.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",6.0,[],,15145072285.0,+1 514-507-2285,903.4686678749804,45.6566014,-73.5093497,"13072, rue Sherbrooke E",,,Montreal,H1A 3W2,CA,QC,"['13072, rue Sherbrooke E', 'Montreal, QC H1A 3W2', 'Canada']",45.65140583915357,-73.50041270256041,Aréna Rodrigue-Gilbert (du Tricentenaire / de Montigny),,,,,,,,,,,,,,,
FIRkTO7KVWWkRmNbCiBb-A,chez-papa-d-asie-terrebonne,Chez Papa d'Asie,https://s3-media4.fl.yelpcdn.com/bphoto/r5Q7KVsZtoJyTenI9tRIEQ/o.jpg,False,https://www.yelp.com/biz/chez-papa-d-asie-terrebonne?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,2.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",6.0,[],$$,14504716900.0,+1 450-471-6900,617.5553220450164,45.70261,-73.6316,879 Rue Chartrand,,,Terrebonne,J6W 2M3,CA,QC,"['879 Rue Chartrand', 'Terrebonne, QC J6W 2M3', 'Canada']",45.70234934325735,-73.63957804443088,Parc St-Sacrement (des Seigneurs / St-Sacrement),,,,,,,,,,,,,,,
Uc3voxXeD33g0J3hHyMJ2g,second-cup-verdun,Second Cup,https://s3-media4.fl.yelpcdn.com/bphoto/LutF-V_w7X1hLdn_OYsmHg/o.jpg,False,https://www.yelp.com/biz/second-cup-verdun?adjust_creative=4AYHKPq3dEBTFlcXecT-WA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4AYHKPq3dEBTFlcXecT-WA,4.0,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",6.0,[],$,15147692992.0,+1 514-769-2992,119.1699779793844,45.46808902750556,-73.5433,7 Place du Commerce,Suite 101,,Verdun,H3E 2B5,CA,QC,"['7 Place du Commerce', 'Suite 101', 'Verdun, QC H3E 2B5', 'Canada']",45.46714,-73.54259,Place du Commerce,,,,,,,,,,,,,,,
mPuJAD2dEw3Wax-JlUnEBw,sushi-shop-île-des-soeurs-2,Sushi Shop,https://s3-media2.fl.yelpcdn.com/bphoto/MCi9Wc2cEJlqTN1Hlre43w/o.jpg,False,https://www.yelp.com/biz/sushi-shop-%C3%AEle-des-soeurs-2?adjust_creative=4AYHKPq3dEBTFlcXecT-WA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4AYHKPq3dEBTFlcXecT-WA,6.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'poke', 'title': 'Poke'}]",6.0,[],$$,15147686887.0,+1 514-768-6887,161.69265298834603,45.46845,-73.54306,7 Place du Commerce,,,Île-des-Soeurs,H3E 2B5,CA,QC,"['7 Place du Commerce', 'Île-des-Soeurs, QC H3E 2B5', 'Canada']",45.46714,-73.54259,Place du Commerce,,,,,,,,,,,,,,,
